id	category	title	words1	words2	words3
100	justifictation	Can point cloud networks learn statistical shape models of anatomies?	47	35	52
100	repro	Can point cloud networks learn statistical shape models of anatomies?	11	12	32
100	strenghts	Can point cloud networks learn statistical shape models of anatomies?	64	28	155
100	total		666	354	1026
100	weakness	Can point cloud networks learn statistical shape models of anatomies?	80	18	168
101	contribution	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	96	95	40
101	detailed	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	338	7	586
101	justifictation	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	45	9	46
101	repro	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	25	7	35
101	strenghts	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	86	74	30
101	total		1376	408	1572
101	weakness	CARL: Cross-aligned Representation Learning for Multi-view Lung Cancer Histology Classification	196	24	98
102	contribution	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	63	81	39
102	detailed	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	533	23	40
102	justifictation	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	114	25	20
102	repro	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	52	16	7
102	strenghts	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	181	102	44
102	total		2083	574	364
102	weakness	Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation	197	80	64
103	contribution	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	71	137	58
103	detailed	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	38	86	23
103	justifictation	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	17	18	24
103	repro	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	17	24	12
103	strenghts	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	41	57	24
103	total		523	664	314
103	weakness	CAS-Net: Cross-view Aligned Segmentation by Graph Representation of Knees	155	20	32
104	contribution	Category-independent Visual Explanation for Medical Deep Network Understanding	141	33	62
104	detailed	Category-independent Visual Explanation for Medical Deep Network Understanding	38	116	123
104	justifictation	Category-independent Visual Explanation for Medical Deep Network Understanding	141	31	18
104	repro	Category-independent Visual Explanation for Medical Deep Network Understanding	11	25	24
104	strenghts	Category-independent Visual Explanation for Medical Deep Network Understanding	79	37	27
104	total		844	516	654
104	weakness	Category-independent Visual Explanation for Medical Deep Network Understanding	24	32	146
105	contribution	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	74	54	46
105	detailed	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	7	12	62
105	justifictation	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	30	14	18
105	repro	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	52	3	2
105	strenghts	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	77	81	18
105	total		581	349	354
105	weakness	Category-level Regularized Unlabeled-to-labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data	101	21	62
106	contribution	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	49	60	78
106	detailed	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	42	34	79
106	justifictation	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	36	40	19
106	repro	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	8	8	40
106	strenghts	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	32	34	132
106	total		387	451	910
106	weakness	CAT-ViL: Co-Attention Gated Vision-Language Embedding for Visual Question Localized-Answering in Robotic Surgery	53	99	214
107	contribution	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	66	50	86
107	detailed	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	103	104	48
107	justifictation	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	32	15	40
107	repro	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	33	14	14
107	strenghts	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	73	60	42
107	total		644	487	651
107	weakness	CDiffMR: Can We Replace the Gaussian Noise with K-Space Undersampling for Fast MRI?	30	1	191
108	contribution	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	20	93	57
108	detailed	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	32	67	115
108	justifictation	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	70	50	10
108	repro	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	13	24	34
108	strenghts	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	85	41	24
108	total		502	585	535
108	weakness	CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification	62	35	55
109	contribution	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	21	80	47
109	detailed	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	240	95	100
109	justifictation	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	25	14	39
109	repro	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	13	16	15
109	strenghts	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	14	27	66
109	total		687	488	634
109	weakness	CenterlinePointNet++: A new point cloud based architecture for coronary artery pressure drop and vFFR estimation	61	24	100
110	contribution	Centroid-aware feature recalibration for cancer grading in pathology images	37	64	21
110	detailed	Centroid-aware feature recalibration for cancer grading in pathology images	5	27	61
110	justifictation	Centroid-aware feature recalibration for cancer grading in pathology images	4	18	31
110	repro	Centroid-aware feature recalibration for cancer grading in pathology images	3	34	15
110	strenghts	Centroid-aware feature recalibration for cancer grading in pathology images	31	77	34
110	total		182	578	365
110	weakness	Centroid-aware feature recalibration for cancer grading in pathology images	22	138	41
111	contribution	Certification of Deep Learning Models for Medical Image Segmentation	69	83	90
111	detailed	Certification of Deep Learning Models for Medical Image Segmentation	178	175	171
111	justifictation	Certification of Deep Learning Models for Medical Image Segmentation	71	6	51
111	repro	Certification of Deep Learning Models for Medical Image Segmentation	161	18	35
111	strenghts	Certification of Deep Learning Models for Medical Image Segmentation	60	64	144
111	total		1262	788	1179
111	weakness	Certification of Deep Learning Models for Medical Image Segmentation	184	96	197
112	contribution	Chest X-ray Image Classification: A Causal Perspective	30	67	41
112	detailed	Chest X-ray Image Classification: A Causal Perspective	145	430	3
112	justifictation	Chest X-ray Image Classification: A Causal Perspective	17	37	19
112	repro	Chest X-ray Image Classification: A Causal Perspective	2	14	1
112	strenghts	Chest X-ray Image Classification: A Causal Perspective	43	36	17
112	total		489	1335	327
112	weakness	Chest X-ray Image Classification: A Causal Perspective	15	167	165
113	contribution	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	23	74	19
113	detailed	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	14	82	10
113	justifictation	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	20	10	3
113	repro	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	9	1	9
113	strenghts	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	66	82	8
113	total		325	637	98
113	weakness	CheXstray: A Real-Time Multi-Modal Monitoring Workflow for Medical Imaging AI	61	139	0
114	contribution	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	18	24	69
114	detailed	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	9	23	69
114	justifictation	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	9	30	19
114	repro	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	4	15	22
114	strenghts	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	15	30	59
114	total		119	282	523
114	weakness	CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention	9	38	47
115	contribution	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	53	30	61
115	detailed	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	3	243	48
115	justifictation	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	34	37	23
115	repro	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	17	3	15
115	strenghts	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	148	31	39
115	total		680	735	602
115	weakness	CL-ADDA: Contrastive Learning with Amplitude-Driven Data Augmentation for fMRI-Based Individualized Predictions	170	47	230
116	contribution	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	95	22	59
116	detailed	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	30	232	43
116	justifictation	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	37	16	5
116	repro	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	15	11	1
116	strenghts	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	80	17	52
116	total		591	635	352
116	weakness	Class Specific Feature Disentanglement And Text Embeddings For Multi-Label Generalized Zero Shot CXR Classification	77	39	32
117	contribution	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	64	92	61
117	detailed	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	15	140	47
117	justifictation	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	56	89	16
117	repro	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	46	136	14
117	strenghts	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	119	363	55
117	total		836	1885	436
117	weakness	Class-Aware Feature Alignment for Domain Adaptative Mitochondria Segmentation	236	245	50
118	contribution	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	53	47	23
118	detailed	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	45	6	303
118	justifictation	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	43	14	69
118	repro	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	45	4	35
118	strenghts	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	43	25	77
118	total		474	263	1287
118	weakness	Client-Level Differential Privacy via Adaptive Intermediary in Federated Medical Imaging	16	71	273
119	contribution	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	105	31	107
119	detailed	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	187	45	99
119	justifictation	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	32	9	71
119	repro	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	27	15	40
119	strenghts	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	100	38	54
119	total		992	433	811
119	weakness	Clinical Evaluation of AI-assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma	90	157	69
120	contribution	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	129	53	51
120	detailed	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	626	102	61
120	justifictation	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	140	10	16
120	repro	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	112	9	8
120	strenghts	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	433	19	29
120	total		3070	499	361
120	weakness	CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction	190	113	31
121	contribution	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	33	91	20
121	detailed	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	14	206	23
121	justifictation	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	33	11	14
121	repro	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	12	23	10
121	strenghts	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	26	19	24
121	total		310	711	283
121	weakness	Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans	74	11	101
122	contribution	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	12	28	59
122	detailed	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	5	373	62
122	justifictation	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	24	34	86
122	repro	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	1	26	3
122	strenghts	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	50	11	65
122	total		314	981	619
122	weakness	Clustering disease trajectories in contrastive feature space for biomarker proposal in age-related macular degeneration	130	37	69
123	contribution	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	91	57	52
123	detailed	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	358	60	142
123	justifictation	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	30	16	38
123	repro	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	42	13	17
123	strenghts	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	31	40	159
123	total		1197	390	1021
123	weakness	CoactSeg: Learning from Heterogeneous Data for New Multiple Sclerosis Lesion Segmentation	93	18	205
124	contribution	Co-assistant Networks for Label Correction	34	16	31
124	detailed	Co-assistant Networks for Label Correction	143	45	13
124	justifictation	Co-assistant Networks for Label Correction	31	17	10
124	repro	Co-assistant Networks for Label Correction	23	3	11
124	strenghts	Co-assistant Networks for Label Correction	58	25	35
124	total		622	272	270
124	weakness	Co-assistant Networks for Label Correction	44	60	70
125	contribution	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	139	67	46
125	detailed	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	51	458	101
125	justifictation	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	149	26	52
125	repro	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	27	61	21
125	strenghts	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	124	47	6
125	total		1383	1392	460
125	weakness	Cochlear Implant Fold Detection in Intra-operative CT using Weakly Supervised Multi-Task Deep Learning	403	74	8
126	contribution	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	55	68	24
126	detailed	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	124	57	11
126	justifictation	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	45	40	19
126	repro	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	30	20	9
126	strenghts	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	82	52	29
126	total		793	565	283
126	weakness	CoLa-Diff: Conditional Latent Diffusion Model for Multi-Modal MRI Synthesis	121	91	99
127	contribution	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	106	48	40
127	detailed	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	20	72	94
127	justifictation	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	24	17	43
127	repro	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	40	14	50
127	strenghts	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	121	59	39
127	total		778	860	562
127	weakness	Co-Learning Semantic-aware Unsupervised Segmentation for Pathological Image Registration	156	440	30
128	contribution	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	78	127	54
128	detailed	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	7	37	135
128	justifictation	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	9	47	8
128	repro	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	7	18	14
128	strenghts	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	58	13	51
128	total		330	656	562
128	weakness	Collaborative modality generation and tissue segmentation for early-developing macaque brain MR images	12	172	38
129	contribution	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	117	86	20
129	detailed	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	421	93	94
129	justifictation	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	62	93	26
129	repro	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	4	10	30
129	strenghts	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	183	138	66
129	total		1952	976	585
129	weakness	COLosSAL: A Benchmark for Cold-start Active Learning for 3D Medical Image Segmentation	378	136	113
130	contribution	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	71	78	106
130	detailed	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	422	254	177
130	justifictation	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	57	55	24
130	repro	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	39	102	46
130	strenghts	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	81	49	160
130	total		1398	1115	1190
130	weakness	Combat Long-tails in Medical Classification with Relation-aware Consistency and Virtual Features Compensation	58	39	164
131	contribution	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	140	29	51
131	detailed	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	202	46	60
131	justifictation	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	26	112	10
131	repro	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	29	69	5
131	strenghts	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	38	30	61
131	total		920	807	395
131	weakness	Combating Medical Label Noise via Robust Semi-supervised Contrastive Learning	50	235	21
132	contribution	Community-Aware Transformer for Autism Prediction in fMRI Connectome	61	66	63
132	detailed	Community-Aware Transformer for Autism Prediction in fMRI Connectome	223	199	88
132	justifictation	Community-Aware Transformer for Autism Prediction in fMRI Connectome	126	64	54
132	repro	Community-Aware Transformer for Autism Prediction in fMRI Connectome	18	34	10
132	strenghts	Community-Aware Transformer for Autism Prediction in fMRI Connectome	49	77	103
132	total		1028	1045	730
132	weakness	Community-Aware Transformer for Autism Prediction in fMRI Connectome	74	165	94
133	contribution	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	59	28	29
133	detailed	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	110	28	61
133	justifictation	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	70	38	39
133	repro	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	5	5	7
133	strenghts	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	194	27	56
133	total		1028	326	438
133	weakness	Computationally Efficient 3D MRI Reconstruction with Adaptive MLP	152	74	54
134	contribution	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	38	93	135
134	detailed	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	86	104	72
134	justifictation	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	59	136	68
134	repro	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	25	62	21
134	strenghts	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	62	140	90
134	total		794	1189	795
134	weakness	Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation	254	119	23
135	contribution	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	108	38	133
135	detailed	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	408	145	34
135	justifictation	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	36	25	76
135	repro	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	24	33	28
135	strenghts	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	60	28	90
135	total		1334	564	841
135	weakness	Conditional Physics-Informed Graph Neural Network For Fractional Flow Reserve Assessment	62	26	119
136	contribution	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	52	50	80
136	detailed	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	272	434	57
136	justifictation	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	15	81	23
136	repro	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	5	17	2
136	strenghts	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	150	64	23
136	total		1020	1505	394
136	weakness	Conditional Temporal Attention Networks for Neonatal Cortical Surface Reconstruction	32	213	24
137	contribution	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	44	58	140
137	detailed	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	58	102	78
137	justifictation	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	13	35	17
137	repro	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	17	13	11
137	strenghts	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	91	66	20
137	total		518	588	594
137	weakness	Consistency-guided Meta-Learning for Bootstrapping Semi-Supervised Medical Image Segmentation	72	40	62
138	contribution	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	14	46	65
138	detailed	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	58	12	13
138	justifictation	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	13	14	18
138	repro	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	16	14	10
138	strenghts	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	20	35	47
138	total		346	332	384
138	weakness	Content-Preserving Diffusion Model for Unsupervised AS-OCT image Despeckling	104	90	78
139	contribution	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	21	91	81
139	detailed	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	25	130	11
139	justifictation	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	14	9	25
139	repro	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	33	18	11
139	strenghts	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	10	54	23
139	total		232	672	419
139	weakness	Context-Aware Pseudo-Label Refinement for Source-Free Domain Adaptive Fundus Image Segmentation	26	68	117
140	contribution	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	78	43	109
140	detailed	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	138	20	70
140	justifictation	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	63	10	66
140	repro	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	9	6	55
140	strenghts	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	63	33	122
140	total		776	258	1045
140	weakness	Continual Learning for Abdominal Multi-Organ and Tumor Segmentation	74	34	201
141	contribution	ConTrack: Contextual Transformer for Device Tracking in X-ray	55	88	54
141	detailed	ConTrack: Contextual Transformer for Device Tracking in X-ray	174	904	199
141	justifictation	ConTrack: Contextual Transformer for Device Tracking in X-ray	16	51	26
141	repro	ConTrack: Contextual Transformer for Device Tracking in X-ray	12	40	14
141	strenghts	ConTrack: Contextual Transformer for Device Tracking in X-ray	130	43	121
141	total		945	2349	882
141	weakness	ConTrack: Contextual Transformer for Device Tracking in X-ray	171	97	54
142	contribution	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	127	72	58
142	detailed	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	22	116	5
142	justifictation	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	23	2	27
142	repro	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	10	16	10
142	strenghts	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	95	16	26
142	total		607	474	493
142	weakness	Contrastive Diffusion Model with Auxiliary Guidance for Coarse-to-Fine PET Reconstruction	53	30	241
143	contribution	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	23	25	0
143	detailed	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	122	121	0
143	justifictation	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	22	28	0
143	repro	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	19	16	0
143	strenghts	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	39	31	0
143	total		495	461	0
143	weakness	Contrastive Feature Decoupling for Weakly-supervised Disease Detection	45	19	0
144	contribution	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	48	48	45
144	detailed	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	44	32	17
144	justifictation	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	43	40	34
144	repro	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	26	43	9
144	strenghts	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	35	72	50
144	total		417	522	354
144	weakness	Contrastive Masked Image-Text Modeling for Medical Visual Representation Learning	25	52	44
145	contribution	ConvFormer: Plug-and-Play CNN-Style Transformers for Improving Medical Image Segmentation	68	96	50
145	detailed	ConvFormer: Plug-and-Play CNN-Style Transformers for Improving Medical Image Segmentation	75	238	113
145	justifictation	ConvFormer: Plug-and-Play CNN-Style Transformers for Improving Medical Image Segmentation	23	40	63
145	repro	ConvFormer: Plug-and-Play CNN-Style Transformers for Improving Medical Image Segmentation	24	1	21
